Time,NID,NAE,CNA,PA,QLO,VP,VTS,VB,TVD,NOD,HR,QAO,VEC,VTW
102.5,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079423,0.10417,71.963,5.0724,14.97,39.946
102.5,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079423,0.10417,71.963,5.0724,14.97,39.946
102.5,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079423,0.10417,71.963,5.0724,14.97,39.946
102.5,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079423,0.10417,71.963,5.0724,14.97,39.946
102.5,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079423,0.10417,71.963,5.0724,14.97,39.946
102.5,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079423,0.10417,71.963,5.0724,14.97,39.946
102.5,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079424,0.10417,71.964,5.0724,14.97,39.946
102.51,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0029,0.00079427,0.10417,71.964,5.0724,14.97,39.946
102.55,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0028,0.00079444,0.10415,71.964,5.0724,14.97,39.946
102.73,0.1,2128,142.15,100.16,5.0723,3.0029,11.955,5.0028,0.00079529,0.1041,71.967,5.0724,14.97,39.946
103.64,0.1,2128,142.15,100.15,5.0723,3.0027,11.955,5.0027,0.00079949,0.10381,71.983,5.0723,14.97,39.946
108.18,0.1,2128,142.16,100.12,5.0722,3.002,11.955,5.0019,0.00081983,0.10232,72.06,5.0722,14.97,39.945
116.14,0.1,2128,142.16,100.06,5.0721,3.0007,11.956,5.0006,0.00085266,0.099821,72.19,5.0721,14.969,39.944
116.14,0.1,2128,142.16,100.06,5.0721,3.0007,11.956,5.0006,0.00085266,0.099821,72.19,5.0721,14.969,39.944
116.14,0.1,2128,142.16,100.06,5.0721,3.0007,11.956,5.0006,0.00085266,0.099821,72.19,5.0721,14.969,39.944
125.34,0.1,2128,142.16,100,5.0721,2.9993,11.957,4.9993,0.00089095,0.097187,72.337,5.0721,14.969,39.943
145.05,0.1,2128.1,142.16,99.912,5.0723,2.9967,11.961,4.9967,0.00096541,0.092558,72.609,5.0723,14.97,39.943
160.44,0.1,2128.3,142.16,99.861,5.0726,2.9953,11.964,4.9953,0.0010044,0.089929,72.764,5.0726,14.971,39.944
175.84,0.1,2128.5,142.16,99.826,5.0728,2.9943,11.966,4.9943,0.0010268,0.08818,72.868,5.0728,14.973,39.946
191.24,0.1,2128.7,142.15,99.807,5.073,2.9939,11.969,4.9938,0.001036,0.087256,72.924,5.073,14.975,39.949
206.63,0.1,2129,142.15,99.802,5.0732,2.9938,11.971,4.9938,0.0010351,0.087061,72.937,5.0732,14.977,39.952
222.03,0.1,2129.2,142.14,99.808,5.0733,2.9941,11.973,4.9941,0.0010273,0.087472,72.916,5.0733,14.979,39.954
240.63,0.1,2129.5,142.14,99.827,5.0734,2.9948,11.974,4.9948,0.0010125,0.088583,72.856,5.0734,14.982,39.957
259.23,0.1,2129.8,142.14,99.854,5.0734,2.9957,11.975,4.9957,0.00099561,0.090144,72.771,5.0733,14.983,39.959
281.72,0.1,2130,142.14,99.891,5.0733,2.997,11.976,4.997,0.00097671,0.092315,72.655,5.0733,14.985,39.961
304.22,0.1,2130.2,142.14,99.927,5.0732,2.9982,11.976,4.9982,0.00096247,0.094483,72.541,5.0732,14.986,39.962
333.44,0.1,2130.4,142.15,99.965,5.073,2.9995,11.975,4.9995,0.00095313,0.096916,72.418,5.073,14.987,39.962
362.67,0.1,2130.4,142.15,99.992,5.0729,3.0005,11.974,5.0005,0.00095369,0.098677,72.332,5.0729,14.987,39.962
391.89,0.1,2130.5,142.15,100.01,5.0727,3.001,11.974,5.001,0.00096157,0.099716,72.286,5.0727,14.987,39.961
421.11,0.1,2130.5,142.16,100.01,5.0726,3.0011,11.973,5.0011,0.00097339,0.10015,72.272,5.0726,14.987,39.96
450.33,0.1,2130.5,142.16,100,5.0725,3.0011,11.974,5.0011,0.00098604,0.10016,72.278,5.0725,14.987,39.96
488.37,0.1,2130.5,142.15,99.996,5.0724,3.0008,11.974,5.0008,0.0010001,0.099862,72.3,5.0724,14.987,39.96
526.41,0.1,2130.6,142.15,99.987,5.0723,3.0006,11.975,5.0006,0.0010096,0.099507,72.323,5.0723,14.988,39.961
578.84,0.1,2130.6,142.15,99.98,5.0722,3.0003,11.976,5.0004,0.0010151,0.099232,72.34,5.0722,14.989,39.963
631.26,0.1,2130.7,142.14,99.979,5.0721,3.0003,11.977,5.0004,0.0010151,0.099262,72.339,5.0721,14.99,39.965
683.69,0.1,2130.8,142.14,99.981,5.072,3.0004,11.978,5.0004,0.0010133,0.099479,72.328,5.072,14.991,39.966
759.06,0.1,2130.8,142.13,99.984,5.0719,3.0006,11.979,5.0006,0.0010116,0.099823,72.311,5.0719,14.992,39.968
834.42,0.1,2130.9,142.13,99.986,5.0717,3.0006,11.979,5.0007,0.0010118,0.10004,72.3,5.0717,14.993,39.97
909.79,0.1,2130.9,142.12,99.986,5.0716,3.0007,11.98,5.0007,0.0010125,0.10016,72.295,5.0716,14.993,39.972
985.16,0.1,2130.9,142.12,99.985,5.0715,3.0007,11.981,5.0007,0.0010129,0.10024,72.291,5.0715,14.994,39.973
1060.5,0.1,2131,142.11,99.985,5.0714,3.0007,11.981,5.0008,0.0010128,0.10033,72.286,5.0714,14.995,39.974
1135.9,0.1,2131,142.11,99.985,5.0713,3.0007,11.982,5.0008,0.0010126,0.10041,72.281,5.0713,14.995,39.976
1211.3,0.1,2131,142.11,99.985,5.0712,3.0007,11.982,5.0008,0.0010124,0.10048,72.277,5.0712,14.996,39.977
1286.6,0.1,2131,142.1,99.985,5.0711,3.0008,11.983,5.0008,0.0010123,0.10054,72.273,5.0711,14.996,39.978
1362,0.1,2130.9,142.1,99.984,5.071,3.0008,11.983,5.0008,0.0010122,0.10058,72.27,5.071,14.996,39.979
1437.4,0.1,2130.9,142.1,99.984,5.0709,3.0008,11.983,5.0009,0.001012,0.10061,72.267,5.0709,14.997,39.98
1512.7,0.1,2130.9,142.09,99.983,5.0709,3.0008,11.984,5.0009,0.0010118,0.10064,72.265,5.0709,14.997,39.981
1588.1,0.1,2130.9,142.09,99.983,5.0708,3.0008,11.984,5.0009,0.0010116,0.10066,72.263,5.0708,14.997,39.981
1663.5,0.1,2130.9,142.09,99.982,5.0707,3.0008,11.984,5.0009,0.0010114,0.10067,72.261,5.0707,14.997,39.982
1738.8,0.1,2130.9,142.08,99.981,5.0707,3.0008,11.984,5.0009,0.0010112,0.10068,72.259,5.0707,14.997,39.983
1814.2,0.1,2130.8,142.08,99.981,5.0706,3.0008,11.984,5.0009,0.001011,0.10069,72.257,5.0706,14.998,39.984
1889.6,0.1,2130.8,142.08,99.98,5.0706,3.0008,11.984,5.0009,0.0010108,0.10069,72.256,5.0706,14.998,39.984
1964.9,0.1,2130.8,142.07,99.979,5.0705,3.0008,11.984,5.0009,0.0010106,0.10069,72.255,5.0705,14.998,39.985
2040.3,0.1,2130.8,142.07,99.978,5.0705,3.0008,11.985,5.0009,0.0010104,0.10069,72.253,5.0705,14.998,39.985
2115.7,0.1,2130.7,142.07,99.977,5.0704,3.0008,11.985,5.0009,0.0010102,0.10068,72.252,5.0704,14.998,39.986
2191,0.1,2130.7,142.07,99.977,5.0704,3.0008,11.985,5.0009,0.00101,0.10068,72.251,5.0704,14.998,39.986
2266.4,0.1,2130.7,142.06,99.976,5.0704,3.0008,11.985,5.0009,0.0010099,0.10067,72.25,5.0704,14.998,39.987
2341.8,0.1,2130.7,142.06,99.975,5.0703,3.0008,11.985,5.0009,0.0010097,0.10066,72.249,5.0703,14.998,39.987
2417.1,0.1,2130.6,142.06,99.974,5.0703,3.0007,11.985,5.0009,0.0010095,0.10065,72.249,5.0703,14.998,39.987
2492.5,0.1,2130.6,142.06,99.973,5.0703,3.0007,11.985,5.0009,0.0010093,0.10064,72.248,5.0703,14.998,39.988
2567.9,0.1,2130.6,142.06,99.972,5.0702,3.0007,11.985,5.0009,0.0010091,0.10063,72.247,5.0702,14.998,39.988
2643.2,0.1,2130.6,142.06,99.971,5.0702,3.0007,11.985,5.0009,0.001009,0.10062,72.246,5.0702,14.998,39.988
2718.6,0.1,2130.6,142.05,99.97,5.0702,3.0007,11.985,5.0009,0.0010088,0.10061,72.246,5.0702,14.998,39.989
2794,0.1,2130.5,142.05,99.97,5.0702,3.0007,11.985,5.0009,0.0010087,0.1006,72.245,5.0702,14.998,39.989
2869.3,0.1,2130.5,142.05,99.969,5.0701,3.0007,11.985,5.0009,0.0010085,0.10059,72.244,5.0701,14.998,39.989
2944.7,0.1,2130.5,142.05,99.968,5.0701,3.0007,11.985,5.0009,0.0010084,0.10058,72.244,5.0701,14.998,39.989
3020.1,0.1,2130.5,142.05,99.967,5.0701,3.0007,11.985,5.0009,0.0010082,0.10057,72.243,5.0701,14.998,39.99
3095.4,0.1,2130.5,142.05,99.966,5.0701,3.0007,11.985,5.0009,0.0010081,0.10056,72.242,5.0701,14.998,39.99
3170.8,0.1,2130.4,142.05,99.965,5.07,3.0007,11.985,5.0009,0.001008,0.10054,72.242,5.07,14.998,39.99
3246.2,0.1,2130.4,142.05,99.964,5.07,3.0007,11.985,5.0008,0.0010078,0.10053,72.241,5.07,14.998,39.99
3321.5,0.1,2130.4,142.04,99.963,5.07,3.0007,11.985,5.0008,0.0010077,0.10052,72.24,5.07,14.998,39.99
3396.9,0.1,2130.4,142.04,99.963,5.07,3.0007,11.985,5.0008,0.0010076,0.10051,72.24,5.07,14.998,39.991
3472.3,0.1,2130.4,142.04,99.962,5.07,3.0007,11.985,5.0008,0.0010075,0.1005,72.239,5.07,14.998,39.991
3547.7,0.1,2130.4,142.04,99.961,5.07,3.0007,11.985,5.0008,0.0010074,0.10049,72.239,5.07,14.998,39.991
3623,0.1,2130.4,142.04,99.96,5.0699,3.0007,11.985,5.0008,0.0010073,0.10048,72.238,5.0699,14.998,39.991
3698.4,0.1,2130.3,142.04,99.959,5.0699,3.0007,11.985,5.0008,0.0010072,0.10047,72.237,5.0699,14.998,39.991
3773.8,0.1,2130.3,142.04,99.958,5.0699,3.0007,11.985,5.0008,0.0010071,0.10046,72.237,5.0699,14.998,39.991
3849.1,0.1,2130.3,142.04,99.958,5.0699,3.0007,11.985,5.0008,0.001007,0.10046,72.236,5.0699,14.998,39.991
3924.5,0.1,2130.3,142.04,99.957,5.0699,3.0007,11.985,5.0008,0.0010069,0.10045,72.236,5.0699,14.998,39.991
3999.9,0.1,2130.3,142.04,99.956,5.0699,3.0007,11.985,5.0008,0.0010068,0.10044,72.235,5.0699,14.998,39.992
4075.2,0.1,2130.3,142.04,99.955,5.0699,3.0007,11.985,5.0008,0.0010067,0.10043,72.234,5.0699,14.998,39.992
4150.6,0.1,2130.3,142.04,99.955,5.0699,3.0007,11.985,5.0008,0.0010067,0.10042,72.234,5.0699,14.998,39.992
4226,0.1,2130.3,142.04,99.954,5.0698,3.0007,11.985,5.0008,0.0010066,0.10042,72.233,5.0698,14.998,39.992
4301.3,0.1,2130.3,142.04,99.953,5.0698,3.0006,11.985,5.0008,0.0010065,0.10041,72.233,5.0698,14.998,39.992
4376.7,0.1,2130.2,142.03,99.952,5.0698,3.0006,11.985,5.0008,0.0010064,0.1004,72.232,5.0698,14.998,39.992
4452.1,0.1,2130.2,142.03,99.952,5.0698,3.0006,11.985,5.0008,0.0010064,0.10039,72.232,5.0698,14.998,39.992
4527.4,0.1,2130.2,142.03,99.951,5.0698,3.0006,11.985,5.0008,0.0010063,0.10039,72.231,5.0698,14.998,39.992
4602.8,0.1,2130.2,142.03,99.95,5.0698,3.0006,11.985,5.0008,0.0010062,0.10038,72.23,5.0698,14.998,39.992
4678.2,0.1,2130.2,142.03,99.949,5.0698,3.0006,11.985,5.0008,0.0010062,0.10037,72.23,5.0698,14.998,39.992
4753.5,0.1,2130.2,142.03,99.949,5.0698,3.0006,11.985,5.0008,0.0010061,0.10037,72.229,5.0698,14.998,39.992
4828.9,0.1,2130.2,142.03,99.948,5.0698,3.0006,11.985,5.0008,0.0010061,0.10036,72.229,5.0698,14.998,39.992
4904.3,0.1,2130.2,142.03,99.947,5.0698,3.0006,11.985,5.0008,0.001006,0.10036,72.228,5.0698,14.998,39.992
4979.6,0.1,2130.2,142.03,99.947,5.0698,3.0006,11.985,5.0008,0.001006,0.10035,72.228,5.0698,14.998,39.992
5055,0.1,2130.2,142.03,99.946,5.0698,3.0006,11.985,5.0008,0.0010059,0.10035,72.227,5.0698,14.998,39.992
5130.4,0.1,2130.2,142.03,99.945,5.0697,3.0006,11.985,5.0009,0.0010059,0.10034,72.226,5.0697,14.998,39.992
5205.7,0.1,2130.2,142.03,99.945,5.0697,3.0006,11.985,5.0009,0.0010058,0.10034,72.226,5.0697,14.998,39.992
5281.1,0.1,2130.2,142.03,99.944,5.0697,3.0006,11.985,5.0009,0.0010058,0.10033,72.225,5.0697,14.998,39.993
5356.5,0.1,2130.2,142.03,99.944,5.0697,3.0006,11.985,5.0009,0.0010057,0.10033,72.225,5.0697,14.998,39.993
5431.8,0.1,2130.2,142.03,99.943,5.0697,3.0006,11.985,5.0009,0.0010057,0.10032,72.224,5.0697,14.998,39.993
5507.2,0.1,2130.1,142.03,99.942,5.0697,3.0006,11.985,5.0009,0.0010057,0.10032,72.224,5.0697,14.998,39.993
5582.6,0.1,2130.1,142.03,99.942,5.0697,3.0006,11.985,5.0009,0.0010056,0.10031,72.223,5.0697,14.998,39.993
5657.9,0.1,2130.1,142.03,99.941,5.0697,3.0006,11.985,5.0009,0.0010056,0.10031,72.223,5.0697,14.998,39.993
5733.3,0.1,2130.1,142.03,99.941,5.0697,3.0006,11.985,5.0009,0.0010055,0.1003,72.222,5.0697,14.998,39.993
5808.7,0.1,2130.1,142.03,99.94,5.0697,3.0006,11.985,5.0009,0.0010055,0.1003,72.222,5.0697,14.998,39.993
5884,0.1,2130.1,142.03,99.94,5.0697,3.0006,11.985,5.0009,0.0010055,0.1003,72.221,5.0697,14.998,39.993
5959.4,0.1,2130.1,142.03,99.939,5.0697,3.0006,11.985,5.0009,0.0010054,0.10029,72.221,5.0697,14.998,39.993
6034.8,0.1,2130.1,142.03,99.938,5.0697,3.0006,11.985,5.0009,0.0010054,0.10029,72.22,5.0697,14.998,39.993
6110.1,0.1,2130.1,142.03,99.938,5.0697,3.0006,11.985,5.0009,0.0010054,0.10029,72.219,5.0697,14.998,39.993
6185.5,0.1,2130.1,142.03,99.937,5.0697,3.0006,11.985,5.0009,0.0010053,0.10028,72.219,5.0697,14.998,39.993
6260.9,0.1,2130.1,142.03,99.937,5.0697,3.0006,11.985,5.0009,0.0010053,0.10028,72.218,5.0697,14.998,39.993
6336.2,0.1,2130.1,142.03,99.936,5.0697,3.0006,11.985,5.0009,0.0010053,0.10028,72.218,5.0697,14.998,39.993
6411.6,0.1,2130.1,142.03,99.936,5.0697,3.0006,11.985,5.0009,0.0010052,0.10027,72.217,5.0697,14.998,39.993
6487,0.1,2130.1,142.03,99.935,5.0697,3.0006,11.985,5.0009,0.0010052,0.10027,72.217,5.0697,14.998,39.993
6562.4,0.1,2130.1,142.03,99.935,5.0697,3.0006,11.985,5.0009,0.0010052,0.10027,72.216,5.0697,14.998,39.993
6637.7,0.1,2130.1,142.03,99.935,5.0697,3.0006,11.985,5.0009,0.0010052,0.10026,72.216,5.0697,14.998,39.993
6713.1,0.1,2130.1,142.03,99.934,5.0697,3.0006,11.985,5.0009,0.0010051,0.10026,72.215,5.0697,14.998,39.993
6788.5,0.1,2130.1,142.03,99.934,5.0697,3.0006,11.985,5.0009,0.0010051,0.10026,72.215,5.0697,14.998,39.993
6863.8,0.1,2130.1,142.03,99.933,5.0697,3.0006,11.985,5.0009,0.0010051,0.10025,72.215,5.0697,14.998,39.993
6939.2,0.1,2130.1,142.03,99.933,5.0697,3.0006,11.985,5.0009,0.0010051,0.10025,72.214,5.0697,14.998,39.993
7014.6,0.1,2130.1,142.03,99.932,5.0697,3.0006,11.984,5.0009,0.001005,0.10025,72.214,5.0697,14.998,39.993
7089.9,0.1,2130.1,142.03,99.932,5.0697,3.0006,11.984,5.0009,0.001005,0.10025,72.213,5.0697,14.998,39.993
7165.3,0.1,2130.1,142.03,99.932,5.0697,3.0006,11.984,5.0009,0.001005,0.10024,72.213,5.0697,14.998,39.993
7240.7,0.1,2130.1,142.03,99.931,5.0697,3.0006,11.984,5.0009,0.001005,0.10024,72.212,5.0697,14.998,39.993
7316,0.1,2130.1,142.03,99.931,5.0697,3.0006,11.984,5.0009,0.0010049,0.10024,72.212,5.0697,14.998,39.993
7391.4,0.1,2130.1,142.03,99.93,5.0697,3.0006,11.984,5.0009,0.0010049,0.10024,72.211,5.0697,14.998,39.993
7466.8,0.1,2130.1,142.03,99.93,5.0697,3.0006,11.984,5.0009,0.0010049,0.10023,72.211,5.0697,14.998,39.993
7542.1,0.1,2130.1,142.03,99.93,5.0697,3.0006,11.984,5.0009,0.0010049,0.10023,72.21,5.0697,14.998,39.993
7617.5,0.1,2130.1,142.03,99.929,5.0697,3.0006,11.984,5.0009,0.0010048,0.10023,72.21,5.0697,14.998,39.993
7692.9,0.1,2130.1,142.03,99.929,5.0697,3.0006,11.984,5.0009,0.0010048,0.10023,72.21,5.0697,14.998,39.993
7768.2,0.1,2130.1,142.03,99.929,5.0697,3.0006,11.984,5.0009,0.0010048,0.10023,72.209,5.0697,14.998,39.993
7843.6,0.1,2130.1,142.03,99.928,5.0697,3.0006,11.984,5.0009,0.0010048,0.10022,72.209,5.0697,14.998,39.993
7919,0.1,2130.1,142.03,99.928,5.0697,3.0006,11.984,5.0009,0.0010048,0.10022,72.208,5.0697,14.998,39.993
7994.3,0.1,2130.1,142.03,99.928,5.0697,3.0006,11.984,5.0009,0.0010047,0.10022,72.208,5.0697,14.998,39.993
8069.7,0.1,2130.1,142.03,99.927,5.0697,3.0006,11.984,5.0009,0.0010047,0.10022,72.207,5.0697,14.998,39.993
8145.1,0.1,2130.1,142.03,99.927,5.0697,3.0006,11.984,5.0009,0.0010047,0.10022,72.207,5.0697,14.998,39.993
8220.4,0.1,2130.1,142.03,99.927,5.0697,3.0006,11.984,5.0009,0.0010047,0.10021,72.207,5.0697,14.997,39.993
8295.8,0.1,2130.1,142.03,99.926,5.0697,3.0006,11.984,5.0009,0.0010047,0.10021,72.206,5.0697,14.997,39.993
8371.2,0.1,2130.1,142.03,99.926,5.0697,3.0006,11.984,5.0009,0.0010047,0.10021,72.206,5.0697,14.997,39.993
8446.5,0.1,2130,142.03,99.926,5.0697,3.0006,11.984,5.0009,0.0010046,0.10021,72.205,5.0697,14.997,39.993
8521.9,0.1,2130,142.03,99.926,5.0697,3.0006,11.984,5.0009,0.0010046,0.10021,72.205,5.0697,14.997,39.993
8597.3,0.1,2130,142.03,99.925,5.0697,3.0006,11.984,5.0009,0.0010046,0.1002,72.205,5.0697,14.997,39.993
8672.6,0.1,2130,142.03,99.925,5.0697,3.0006,11.984,5.001,0.0010046,0.1002,72.204,5.0697,14.997,39.993
8748,0.1,2130,142.03,99.925,5.0697,3.0006,11.984,5.001,0.0010046,0.1002,72.204,5.0697,14.997,39.993
8823.4,0.1,2130,142.03,99.925,5.0697,3.0006,11.984,5.001,0.0010045,0.1002,72.204,5.0697,14.997,39.993
8898.7,0.1,2130,142.03,99.924,5.0697,3.0007,11.984,5.001,0.0010045,0.1002,72.203,5.0697,14.997,39.993
8974.1,0.1,2130,142.03,99.924,5.0697,3.0007,11.984,5.001,0.0010045,0.1002,72.203,5.0697,14.997,39.993
9049.5,0.1,2130,142.03,99.924,5.0697,3.0007,11.984,5.001,0.0010045,0.10019,72.202,5.0697,14.997,39.993
9124.8,0.1,2130,142.03,99.924,5.0697,3.0007,11.984,5.001,0.0010045,0.10019,72.202,5.0697,14.997,39.993
9200.2,0.1,2130,142.03,99.923,5.0697,3.0007,11.984,5.001,0.0010045,0.10019,72.202,5.0697,14.997,39.993
9275.6,0.1,2130,142.03,99.923,5.0697,3.0007,11.984,5.001,0.0010044,0.10019,72.201,5.0697,14.997,39.993
9350.9,0.1,2130,142.03,99.923,5.0697,3.0007,11.984,5.001,0.0010044,0.10019,72.201,5.0697,14.997,39.993
9426.3,0.1,2130,142.03,99.923,5.0697,3.0007,11.984,5.001,0.0010044,0.10019,72.201,5.0697,14.997,39.993
9501.7,0.1,2130,142.03,99.923,5.0697,3.0007,11.984,5.001,0.0010044,0.10018,72.2,5.0697,14.997,39.993
9577.1,0.1,2130,142.03,99.922,5.0697,3.0007,11.984,5.001,0.0010044,0.10018,72.2,5.0697,14.997,39.993
9652.4,0.1,2130,142.03,99.922,5.0697,3.0007,11.984,5.001,0.0010044,0.10018,72.2,5.0697,14.997,39.993
9727.8,0.1,2130,142.03,99.922,5.0697,3.0007,11.984,5.001,0.0010044,0.10018,72.199,5.0697,14.997,39.993
9803.2,0.1,2130,142.03,99.922,5.0697,3.0007,11.984,5.001,0.0010043,0.10018,72.199,5.0697,14.997,39.993
9878.5,0.1,2130,142.03,99.922,5.0697,3.0007,11.984,5.001,0.0010043,0.10018,72.199,5.0697,14.997,39.993
9953.9,0.1,2130,142.03,99.922,5.0697,3.0007,11.984,5.001,0.0010043,0.10018,72.198,5.0697,14.997,39.993
10029,0.1,2130,142.03,99.921,5.0697,3.0007,11.984,5.001,0.0010043,0.10017,72.198,5.0697,14.997,39.993
10105,0.1,2130,142.03,99.921,5.0697,3.0007,11.984,5.001,0.0010043,0.10017,72.198,5.0697,14.997,39.993
10180,0.1,2130,142.03,99.921,5.0697,3.0007,11.984,5.001,0.0010043,0.10017,72.197,5.0697,14.997,39.993
10255,0.1,2130,142.03,99.921,5.0697,3.0007,11.984,5.001,0.0010043,0.10017,72.197,5.0697,14.997,39.993
10331,0.1,2130,142.03,99.921,5.0697,3.0007,11.984,5.001,0.0010042,0.10017,72.197,5.0697,14.997,39.993
10406,0.1,2130,142.03,99.921,5.0697,3.0007,11.984,5.001,0.0010042,0.10017,72.197,5.0697,14.997,39.993
10481,0.1,2130,142.03,99.921,5.0697,3.0007,11.984,5.001,0.0010042,0.10017,72.196,5.0697,14.997,39.992
10557,0.1,2130,142.03,99.92,5.0697,3.0007,11.984,5.001,0.0010042,0.10017,72.196,5.0697,14.997,39.992
10632,0.1,2130,142.03,99.92,5.0697,3.0007,11.984,5.001,0.0010042,0.10016,72.196,5.0697,14.997,39.992
10708,0.1,2130,142.03,99.92,5.0697,3.0007,11.984,5.001,0.0010042,0.10016,72.195,5.0697,14.997,39.992
10783,0.1,2130,142.03,99.92,5.0697,3.0007,11.984,5.001,0.0010042,0.10016,72.195,5.0697,14.997,39.992
10858,0.1,2130,142.03,99.92,5.0697,3.0007,11.984,5.001,0.0010041,0.10016,72.195,5.0697,14.997,39.992
10934,0.1,2130,142.03,99.92,5.0697,3.0007,11.984,5.001,0.0010041,0.10016,72.195,5.0697,14.997,39.992
11009,0.1,2130,142.03,99.92,5.0697,3.0007,11.984,5.001,0.0010041,0.10016,72.194,5.0697,14.997,39.992
11084,0.1,2130,142.03,99.92,5.0698,3.0007,11.984,5.001,0.0010041,0.10016,72.194,5.0698,14.997,39.992
11160,0.1,2130,142.03,99.92,5.0698,3.0007,11.984,5.001,0.0010041,0.10016,72.194,5.0698,14.997,39.992
11235,0.1,2130,142.03,99.92,5.0698,3.0007,11.984,5.001,0.0010041,0.10016,72.193,5.0698,14.997,39.992
11311,0.1,2130,142.03,99.92,5.0698,3.0007,11.984,5.001,0.0010041,0.10015,72.193,5.0698,14.997,39.992
11386,0.1,2130,142.03,99.92,5.0698,3.0007,11.984,5.001,0.001004,0.10015,72.193,5.0698,14.997,39.992
11461,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.001,0.001004,0.10015,72.193,5.0698,14.997,39.992
11537,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.001,0.001004,0.10015,72.192,5.0698,14.997,39.992
11612,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.001004,0.10015,72.192,5.0698,14.997,39.992
11687,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.001004,0.10015,72.192,5.0698,14.997,39.992
11763,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.001004,0.10015,72.192,5.0698,14.997,39.992
11838,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.001004,0.10015,72.191,5.0698,14.997,39.992
11913,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.001004,0.10015,72.191,5.0698,14.997,39.992
11989,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.191,5.0698,14.997,39.992
12064,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.191,5.0698,14.997,39.992
12140,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.191,5.0698,14.997,39.992
12215,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.19,5.0698,14.997,39.992
12290,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.19,5.0698,14.997,39.992
12366,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.19,5.0698,14.997,39.992
12441,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.19,5.0698,14.997,39.992
12516,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010039,0.10014,72.189,5.0698,14.997,39.992
12592,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010038,0.10014,72.189,5.0698,14.997,39.992
12667,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010038,0.10014,72.189,5.0698,14.997,39.992
12742,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010038,0.10014,72.189,5.0698,14.997,39.992
12818,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010038,0.10013,72.189,5.0698,14.997,39.992
12893,0.1,2130,142.03,99.919,5.0698,3.0007,11.984,5.0011,0.0010038,0.10013,72.188,5.0698,14.997,39.992
12969,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010038,0.10013,72.188,5.0699,14.997,39.992
13044,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010038,0.10013,72.188,5.0699,14.997,39.992
13119,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010038,0.10013,72.188,5.0699,14.997,39.992
13195,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010037,0.10013,72.188,5.0699,14.997,39.992
13270,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010037,0.10013,72.187,5.0699,14.997,39.992
13345,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010037,0.10013,72.187,5.0699,14.997,39.992
13421,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010037,0.10013,72.187,5.0699,14.997,39.992
13496,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010037,0.10013,72.187,5.0699,14.997,39.992
13572,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010037,0.10013,72.187,5.0699,14.997,39.992
13647,0.1,2130,142.03,99.919,5.0699,3.0007,11.984,5.0011,0.0010037,0.10013,72.186,5.0699,14.997,39.992
